,PermitNum,PermitClass,PermitClassMapped,PermitTypeMapped,PermitTypeDesc,Description,HousingUnits,HousingUnitsRemoved,HousingUnitsAdded,EstProjectCost,AppliedDate,IssuedDate,ExpiresDate,CompletedDate,StatusCurrent,RelatedMup,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ContractorCompanyName,Link,Latitude,Longitude,Location1,TotalDaysPlanReview,DaysInitialPlanReview,DaysPlanReviewCity,DaysOutCorrections,NumberReviewCycles,InitialReviewCompleteDate,PlanReviewCompleteDate,DaysIssuePermitCity,ReadyToIssueDate,Zoning,DwellingUnitType,StandardPlan,DependentBuilding,ParentPermitNum,HousingCategory,AppliedYear,IssuedYear,CompletedYear
115652,6760449-CN,Multifamily,Residential,Building,New,Establish use as and construct new multifamily structure and occupy  per plan (west building). Reviews under #6637008-CN,4,0.0,4.0,"926,044",2019-11-27,2022-03-07,2026-09-07,2025-05-28,Completed,,9123 50TH AVE S,SEATTLE,WA,98118.0,Layne Chinn,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6760449-CN,47.52159628,-122.27216289,"(47.52159628, -122.27216289)",824.0,824.0,824.0,0,0.0,2022-02-28,2022 Feb 28 12:00:00 AM,,2022 Mar 01 12:00:00 AM,LR3,Townhouse,0.0,0,6637008-CN,Middle Housing,2019,2022,2025
115675,6710139-CN,Multifamily,Residential,Building,New,Construct EAST townhouse - building B  per plan (Establish use and construct east and west townhouse residences.  Review and process for two records under 6697990-CN),3,0.0,3.0,"395,635",2019-02-06,2019-07-05,2021-01-05,2021-03-31,Completed,,6508 42ND AVE SW,SEATTLE,WA,98136.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6710139-CN,47.54455102,-122.38541654,"(47.54455102, -122.38541654)",15.0,15.0,15.0,0,0.0,2019-02-21,2019 Feb 21 12:00:00 AM,,2019 Jul 04 12:00:00 AM,LR2,Townhouse,0.0,0,6697990-CN,Middle Housing,2019,2019,2021
115692,6688833-CN,Multifamily,Residential,Building,New,Establish use as rowhouse and construct a townhouse structure with surface parking  per plan.,6,0.0,6.0,"1,264,284",2020-03-09,,,,Corrections Required,,1501 S HOLGATE ST,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6688833-CN,47.58623014,-122.31301768,"(47.58623014, -122.31301768)",,70.0,,"1,441",6.0,2020-05-18,,,,,,,0,,,2020,,
115759,6761201-CN,Multifamily,Residential,Building,New,Construct East townhouse building  per plan (Establish use as and construct (2) townhouse buildings  review and process for 2 CN's under 6732118),3,0.0,3.0,"645,639",2019-12-04,2020-06-19,2021-12-19,2021-09-22,Completed,,2604 45TH AVE SW,SEATTLE,WA,98116.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6761201-CN,47.58090852,-122.38873148,"(47.58090852, -122.38873148)",196.0,196.0,196.0,0,0.0,2020-06-17,2020 Jun 17 12:00:00 AM,,2020 Jun 18 12:00:00 AM,LR3,Townhouse,0.0,0,6732118-CN,Middle Housing,2019,2020,2021
115760,6761279-CN,Multifamily,Residential,Building,New,Establish use as rowhouses and construct a townhouse building per plans,3,0.0,3.0,"656,859",2020-02-27,2021-05-12,2024-05-12,,Expired,,2636 NW 64th ST,,,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6761279-CN,47.67541137,-122.39179612,"(47.67541137, -122.39179612)",404.0,18.0,144.0,260,5.0,2020-03-16,2021 Apr 06 12:00:00 AM,146.0,2021 Apr 08 12:00:00 AM,LR1,Rowhouse,0.0,0,,Middle Housing,2020,2021,
115816,6757835-CN,Multifamily,Residential,Building,Addition/Alteration,Construct alterations to an existing apartment building to add one unit  occupy per plans,1,0.0,1.0,"2,000",2020-04-21,2020-11-03,2022-05-03,2021-09-03,Completed,,2311 YALE AVE E,SEATTLE,WA,98102.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6757835-CN,47.64005911,-122.32738663,"(47.64005911, -122.32738663)",196.0,23.0,61.0,135,4.0,2020-05-14,2020 Nov 03 12:00:00 AM,61.0,2020 Nov 03 12:00:00 AM,LR3,Apartment,0.0,0,,Multifamily - Other,2020,2020,2021
115841,6758159-CN,Multifamily,Residential,Building,New,Construct South townhouse building per plan (Establish use as and construct 2 townhouse buildings  review and process 2 CN's under 6708213-CN),9,0.0,9.0,"1,504,965",2019-11-12,,,,Application Completed,,6740 RAINIER AVE S,SEATTLE,WA,98118.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6758159-CN,47.54167447,-122.27117828,"(47.54167447, -122.27117828)",,,,0,0.0,,,,,,,,0,,,2019,,
115881,6710766-CN,Multifamily,Residential,Building,New,Establish use as townhouse and construct new residential building with parking below  occupy per plan.,6,0.0,6.0,"1,270,227",2020-07-24,2021-10-15,2026-04-15,2025-08-21,Completed,,1225 E ROY ST,SEATTLE,WA,98102.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6710766-CN,47.62516238,-122.31613253,"(47.62516238, -122.31613253)",435.0,54.0,272.0,163,4.0,2020-09-16,2021 Oct 02 12:00:00 AM,285.0,2021 Oct 15 12:00:00 AM,LR3,Rowhouse,0.0,0,,Middle Housing,2020,2021,2025
115899,6762551-CN,Multifamily,Residential,Building,New,Establish use as and construct new townhouse structure (east building) per plan.  (Construction of two townhouse buildings with surface parking  per plan - 2 records under 6758830-CN),3,0.0,3.0,"517,900",2019-12-09,2020-10-21,2022-04-21,,Expired,,9460 20TH AVE SW,SEATTLE,WA,98106.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6762551-CN,47.51776413,-122.35901126,"(47.51776413, -122.35901126)",316.0,316.0,316.0,0,0.0,2020-10-20,2020 Oct 20 12:00:00 AM,,2020 Oct 21 12:00:00 AM,LR2,Multifamily,0.0,1,6758830-CN,Housing - Other,2019,2020,
115919,6811443-CN,Multifamily,Residential,Building,Addition/Alteration,Construct alterations to existing multifamily building at basement level to add a unit  occupy per plan.,1,0.0,1.0,"60,000",2022-05-18,2025-02-15,2026-08-15,,Issued,,951 N 45TH ST,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6811443-CN,47.66119808,-122.34643967,"(47.66119808, -122.34643967)",1003.0,118.0,571.0,432,6.0,2022-09-13,2025 Feb 14 12:00:00 AM,572.0,2025 Feb 15 12:00:00 AM,LR2,Apartment,0.0,0,,Multifamily - Other,2022,2025,
115940,6811791-CN,Multifamily,Residential,Building,New,Establish use as and construct new townhouse building  per plan.,5,0.0,5.0,"1,103,619",2022-01-03,2023-10-05,2026-10-05,2025-10-08,Completed,,7142 47TH AVE SW,SEATTLE,WA,98136.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6811791-CN,47.53835472,-122.39277283,"(47.53835472, -122.39277283)",627.0,88.0,308.0,319,6.0,2022-04-01,2023 Sep 22 12:00:00 AM,321.0,2023 Oct 05 12:00:00 AM,LR1,Townhouse,0.0,0,,Middle Housing,2022,2023,2025
115949,6689279-CN,Multifamily,Residential,Building,New,Establish use as rowhouse and construct townhouse structure  per plan.,6,0.0,6.0,"1,120,000",2018-09-28,2019-04-17,2020-10-17,2022-12-15,Completed,3027871-LU,8042 35TH AVE NE,SEATTLE,WA,98115.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6689279-CN,47.68798836,-122.29046242,"(47.68798836, -122.29046242)",193.0,73.0,141.0,52,3.0,2018-12-10,2019 Apr 09 12:00:00 AM,149.0,2019 Apr 17 12:00:00 AM,LR2,Rowhouse,0.0,0,,Middle Housing,2018,2019,2022
115950,6689282-CN,Multifamily,Residential,Building,New,Establish use as row house and construct a townhouse structure with surface parking  per plan.,3,0.0,3.0,"694,709",2018-10-23,2019-08-08,2021-02-08,2020-08-14,Completed,3032746-LU,618 N 49TH ST,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6689282-CN,47.66447086,-122.35060177,"(47.66447086, -122.35060177)",283.0,79.0,201.0,82,4.0,2019-01-10,2019 Aug 02 12:00:00 AM,207.0,2019 Aug 08 12:00:00 AM,LR1,Rowhouse,0.0,0,,Middle Housing,2018,2019,2020
116004,6762895-PH,Multifamily,Residential,Building,New,Phased project:  Construction of a residential and retail tower addition and renovation of adjacent residential building (Franklin Apartments) and occupy  per plan.,268,0.0,268.0,"65,832,207",2020-01-10,,,,Reviews In Process,3018968-LU,2302 4TH AVE,SEATTLE,WA,98121.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6762895-PH,47.61565753,-122.34387202,"(47.61565753, -122.34387202)",,,,0,0.0,,,,,,,,0,,,2020,,
116019,6775005-CN,Multifamily,Residential,Building,New,Establish use as and construct mixed-use structure  occupy per plan,72,0.0,72.0,"11,563,846",2020-09-10,2024-07-16,2026-01-16,,Issued,3033531-LU,2531 16TH AVE S,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6775005-CN,47.58004142,-122.31228756,"(47.58004142, -122.31228756)",1392.0,137.0,588.0,804,6.0,2021-01-25,2024 Jul 03 12:00:00 AM,595.0,2024 Jul 10 12:00:00 AM,NC2,Apartment,0.0,0,,,2020,2024,
116106,6813383-CN,Multifamily,Residential,Building,New,Construct new middle townhouse building  occupy per plan.  (Construct (3) townhouse buildings / review and process for 3 APs under 6613308-CN).,2,0.0,2.0,"385,649",2020-12-04,,,,Ready for Issuance,,5240 E CALIFORNIA AVE SW,SEATTLE,WA,98136.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6813383-CN,47.55443835,-122.38667369,"(47.55443835, -122.38667369)",0.0,0.0,0.0,0,0.0,2020-12-04,2020 Dec 04 12:00:00 AM,,2020 Dec 07 12:00:00 AM,,,,0,,,2020,,
116125,6760448-CN,Multifamily,Residential,Building,New,Establish use as and construct new multifamily structure and occupy  per plan (middle building). Review under #6637008-CN,4,0.0,4.0,"926,044",2019-11-27,2022-03-07,2026-09-07,2025-06-03,Completed,,9125 50TH AVE S,SEATTLE,WA,98118.0,Layne Chinn,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6760448-CN,47.52158248,-122.27187793,"(47.52158248, -122.27187793)",824.0,824.0,824.0,0,0.0,2022-02-28,2022 Feb 28 12:00:00 AM,,2022 Mar 01 12:00:00 AM,LR3,Townhouse,0.0,0,6637008-CN,Middle Housing,2019,2022,2025
116152,6760799-CN,Multifamily,Residential,Building,New,Construct new multifamily structure (East building)  and occupy per plan.(Construct 2 multifamily and processing of 2 records under 6730809-CN).Mechanical included for both.,47,0.0,47.0,"4,675,557",2019-12-05,2021-04-20,2024-04-20,2024-03-01,Completed,,5231 RAINIER AVE S,,WA,,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6760799-CN,47.55480843,-122.28269764,"(47.55480843, -122.28269764)",496.0,496.0,496.0,0,0.0,2021-04-14,2021 Apr 14 12:00:00 AM,,2021 Apr 20 12:00:00 AM,"LR2, LR2","Apartment, Small Efficiency Dwelling",0.0,0,6730809-CN,,2019,2021,2024
116170,6777638-CN,Multifamily,Residential,Building,New,Construct new mixed use building  occupy per plan.,85,0.0,85.0,"18,429,238",2023-06-26,2024-03-20,2027-03-20,,Issued,,1534 BROADWAY,SEATTLE,WA,98122.0,Matthew D Holcom,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6777638-CN,47.61504048,-122.32054461,"(47.61504048, -122.32054461)",226.0,50.0,134.0,92,5.0,2023-08-15,2024 Feb 07 12:00:00 AM,134.0,2024 Feb 07 12:00:00 AM,MIO-65,Apartment,0.0,0,,,2023,2024,
116185,6761362-PH,Multifamily,Residential,Building,New,Phased Project: Construct a residential and retail building with at grade parking  and occupy per plan,170,0.0,170.0,"4,735,426",2020-05-15,2023-05-22,2026-05-22,,Issued,3032268-LU,4907 25TH AVE NE,SEATTLE,WA,98105.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6761362-PH,47.66468656,-122.30236446,"(47.66468656, -122.30236446)",,,,0,0.0,,,,,NC2,Apartment,0.0,0,6706731-CN,,2020,2023,
116194,6813892-CN,Multifamily,Residential,Building,New,Establish use and Construct townhouse building  per plan.,8,0.0,8.0,"1,225,203",2021-01-19,2021-12-16,2023-06-16,2023-04-03,Completed,,1605 S WASHINGTON ST,SEATTLE,WA,98144.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6813892-CN,47.60062202,-122.31121773,"(47.60062202, -122.31121773)",329.0,128.0,241.0,88,3.0,2021-05-27,2021 Dec 14 12:00:00 AM,243.0,2021 Dec 16 12:00:00 AM,LR3,Townhouse,0.0,0,,Middle Housing,2021,2021,2023
116211,6713157-PH,Multifamily,Residential,Building,New,Phased project:  Construction of a residential and retail building with below grade parking and occupy  per plan (mechanical included),430,0.0,430.0,"112,942,646",2019-06-28,2020-09-24,2025-03-24,2024-05-08,Completed,3031152-LU,2010 TERRY AVE,SEATTLE,WA,98121.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6713157-PH,47.61741742,-122.33492177,"(47.61741742, -122.33492177)",,,,0,0.0,,,,,DMC,Apartment,0.0,0,,,2019,2020,2024
116268,6776141-CN,Multifamily,Residential,Building,New,Construct mixed-use apartment building  occupy per plan.,61,0.0,61.0,"4,508,239",2021-05-27,2023-10-24,2025-04-24,,Expired,3036275-LU,7757 15TH AVE NW,SEATTLE,WA,98117.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6776141-CN,47.68674699,-122.37712708,"(47.68674699, -122.37712708)",880.0,131.0,290.0,590,7.0,2021-10-05,2023 Oct 24 12:00:00 AM,290.0,2023 Oct 24 12:00:00 AM,NC2,Multifamily,0.0,0,3036275-LU,,2021,2023,
116297,6763924-CN,Multifamily,Residential,Building,New,Establish use as & construct multi-use structure  occupy per plan.  Mechanical included,200,0.0,200.0,"13,545,037",2021-03-12,,,,Withdrawn,,425 N 85TH ST,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763924-CN,47.69046771,-122.35282613,"(47.69046771, -122.35282613)",,,,,,,,,,,,,0,,,2021,,
116364,6714217-CN,Multifamily,Residential,Building,New,Construct North apartment building  occupy per plan. (Establish use as and construct 2 new apartment buildings  occupy per plan.  Review & process for 2 records under permit # 6714217-CN).,22,0.0,22.0,"665,692",2020-01-28,2020-10-08,2025-04-08,2024-10-03,Completed,,440 13TH AVE,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6714217-CN,47.60577674,-122.31529433,"(47.60577674, -122.31529433)",217.0,64.0,131.0,86,4.0,2020-04-01,2020 Sep 01 12:00:00 AM,167.0,2020 Oct 07 12:00:00 AM,"LR3, LR3","Accessory Dwelling Attached, Townhouse",0.0,0,,Middle Housing,2020,2020,2024
116365,6778287-CN,Multifamily,Residential,Building,New,Construct mixed-use  low-income apartment building  occupy per plan. Mechanical included. (construct new mixed use building  alterations to existing multifamily building D  and alterations to existing parking structure  review and process for 3 CN's under 6778287-CN),101,0.0,101.0,"16,251,448",2020-12-01,2022-11-21,2025-11-21,2024-11-15,Completed,3030954-LU,1801 E YESLER WAY,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778287-CN,47.60150063,-122.30836028,"(47.60150063, -122.30836028)",717.0,94.0,152.0,565,6.0,2021-03-05,2022 Nov 18 12:00:00 AM,155.0,2022 Nov 21 12:00:00 AM,"LR3, LR3","Apartment, Small Efficiency Dwelling",0.0,0,,,2020,2022,2024
116491,6690964-CN,Multifamily,Residential,Building,New,Construct east new live/work and townhouse building (Bldg 1)  occupy per plan. [Establish use and Construct new live/work and new townhouse structures  occupy per plan. Review and processing for two construction records under 6690964-CN.],9,0.0,9.0,"958,653",2019-08-05,2021-03-04,2024-03-04,2024-02-21,Completed,3032983-LU,9719 GREENWOOD AVE N,SEATTLE,WA,98103.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6690964-CN,47.70033048,-122.35592033,"(47.70033048, -122.35592033)",526.0,107.0,270.0,256,5.0,2019-11-20,2021 Jan 12 12:00:00 AM,271.0,2021 Jan 13 12:00:00 AM,C1,Townhouse,0.0,0,,Middle Housing,2019,2021,2024
116500,6778711-CN,Multifamily,Residential,Building,New,Establish use as and construct a mixed use building  and occupy  per plan,76,0.0,76.0,"81,227,683",2022-04-19,,,,Withdrawn,,9218 18TH AVE SW,SEATTLE,WA,98106.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778711-CN,47.52046518,-122.35754075,"(47.52046518, -122.35754075)",,,,,,,,,,,,,0,,,2022,,
116502,6778713-CN,Multifamily,Residential,Building,New,Establish use as and construct townhouse  per plan.,6,0.0,6.0,"1,170,622",2020-05-20,,,,Corrections Required,,9245 16TH AVE SW,SEATTLE,WA,98106.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778713-CN,47.5198015,-122.355467,"(47.5198015, -122.355467)",,89.0,,805,6.0,2020-08-17,,,,,,,0,,,2020,,
116557,6763599-CN,Multifamily,Residential,Building,New,Construct E middle building per plans (Establish use as and construct 5 townhouse buildings per plans. Reviews and processing for 6 CN's under 6708363),5,0.0,5.0,"1,047,023",2019-12-20,2020-11-19,2023-11-19,2024-05-06,Completed,,2009 25TH AVE S,SEATTLE,WA,98144.0,Kenneth Lightwies,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763599-CN,47.58500824,-122.30060592,"(47.58500824, -122.30060592)",334.0,334.0,334.0,0,0.0,2020-11-18,2020 Nov 18 12:00:00 AM,,2020 Nov 19 12:00:00 AM,C1,Townhouse,0.0,0,6708363-CN,Middle Housing,2019,2020,2024
116558,6763604-CN,Multifamily,Residential,Building,New,Construct SW building per plans (Establish use as and construct 5 townhouse buildings per plans. Reviews and processing for 6 CN's under 6708363),6,0.0,6.0,"1,280,173",2019-12-20,2020-11-19,2023-11-19,2024-05-06,Completed,,2035 25TH AVE S,SEATTLE,WA,98144.0,Kenneth Lightwies,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763604-CN,47.58472456,-122.30084707,"(47.58472456, -122.30084707)",334.0,334.0,334.0,0,0.0,2020-11-18,2020 Nov 18 12:00:00 AM,,2020 Nov 19 12:00:00 AM,C1,Townhouse,0.0,0,6708363-CN,Middle Housing,2019,2020,2024
116559,6763728-CN,Multifamily,Residential,Building,New,Construct SW building per plans (Establish use as and construct 5 townhouse buildings per plans. Reviews and processing for 5 CN's under 6708364),7,0.0,7.0,"1,464,306",2019-12-20,2020-11-17,2023-11-17,2024-05-06,Completed,,2046 24TH AVE S,SEATTLE,WA,98144.0,Kenneth Lightwies,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6763728-CN,47.58491894,-122.30141634,"(47.58491894, -122.30141634)",329.0,329.0,329.0,0,0.0,2020-11-13,2020 Nov 13 12:00:00 AM,,2020 Nov 17 12:00:00 AM,C1,Townhouse,0.0,0,6708364-CN,Middle Housing,2019,2020,2024
116583,6766268-PH,Multifamily,Residential,Building,New,Phased Project: Construct residential building with below-grade parking  occupy per plan.,227,0.0,227.0,"36,841,135",2020-10-01,2021-10-28,2024-10-28,2024-08-22,Completed,3033203-LU,1100 BOYLSTON AVE,SEATTLE,WA,98104.0,Tyler Smith,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6766268-PH,47.61181148,-122.32237243,"(47.61181148, -122.32237243)",,,,0,0.0,,,,,HR,Apartment,0.0,0,,,2020,2021,2024
116602,6778950-CN,Multifamily,Residential,Building,New,Construct West townhouse  per plan. (Establish use as and construct new townhouse structure and relocate and construct alterations to create attached accessory dwelling unit (AADU) to existing single family residence  per plan.  Review & process for two records under permit #6778950-CN).,5,0.0,5.0,"934,380",2020-09-24,2021-04-02,2022-10-02,,Expired,3038143-LU,807 17TH AVE,SEATTLE,WA,98122.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778950-CN,47.60955102,-122.31075878,"(47.60955102, -122.31075878)",188.0,34.0,0.0,"1,767",4.0,2020-10-28,2021 Mar 31 12:00:00 AM,2.0,2021 Apr 02 12:00:00 AM,LR1,Townhouse,0.0,0,,Middle Housing,2020,2021,
116614,6766925-PH,Multifamily,Residential,Building,New,Phased project: Construction of a residential & live-work building (two towers)  occupy per plan.,294,0.0,294.0,"48,828,680",2020-04-23,2020-12-29,2023-12-29,2023-07-25,Completed,3030718-LU,4906 25TH AVE NE,SEATTLE,WA,98105.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6766925-PH,47.66470048,-122.30053375,"(47.66470048, -122.30053375)",,,,0,0.0,,,,,"C1, C1","Accessory Live/Work, Apartment",0.0,0,,,2020,2020,2023
116637,6691260-CN,Multifamily,Residential,Building,New,Establish use as rowhouses and townhouses and Construct townhouse building  per plan.,4,0.0,4.0,"987,198",2020-02-28,2020-08-20,2022-02-20,2021-07-30,Completed,,2347 44TH AVE SW,SEATTLE,WA,98116.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6691260-CN,47.58163417,-122.38813675,"(47.58163417, -122.38813675)",174.0,21.0,100.0,74,5.0,2020-03-20,2020 Aug 20 12:00:00 AM,100.0,2020 Aug 20 12:00:00 AM,LR1,Townhouse,0.0,0,,Middle Housing,2020,2020,2021
116642,6767223-PH,Multifamily,Residential,Building,New,Phased project: Construction of a residential and retail building  and occupy per plan,212,0.0,212.0,"68,662,081",2020-05-15,2022-01-04,2026-07-04,2025-05-22,Completed,3028930-LU,2315 4TH AVE,SEATTLE,WA,98121.0,Exxel Pacific Inc,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6767223-PH,47.61556983,-122.34469384,"(47.61556983, -122.34469384)",,,,0,0.0,,,,,DMR,Apartment,0.0,0,,,2020,2022,2025
116692,6778672-CN,Multifamily,Residential,Building,Addition/Alteration,Change use from office to residential  & construct alterations to convert commercial office & gym space to add (5) apartment units throughout existing mixed-use structure  occupy per plan,4,0.0,4.0,"293,364",2021-08-09,2022-08-25,2024-02-25,2023-07-10,Completed,,215 1ST AVE W,SEATTLE,WA,98119.0,,https://services.seattle.gov/portal/customize/LinkToRecord.aspx?altId=6778672-CN,47.62013446,-122.35844559,"(47.62013446, -122.35844559)",375.0,98.0,288.0,87,2.0,2021-11-15,2022 Aug 19 12:00:00 AM,291.0,2022 Aug 22 12:00:00 AM,SM-UP,Apartment,0.0,0,,Housing - Other,2021,2022,2023
